id,site,job_url,job_url_direct,title,company,location,date_posted,job_type,salary_source,interval,min_amount,max_amount,currency,is_remote,job_level,job_function,listing_type,emails,description,company_industry,company_url,company_logo,company_url_direct,company_addresses,company_num_employees,company_revenue,company_description,skills,experience_range,company_rating,company_reviews_count,vacancy_count,work_from_home_type,country,search_term,salary_clean,extracted_skills,skill_categories
gd-1009945752188,glassdoor,https://www.glassdoor.de/job-listing/j?jl=1009945752188,,Senior Product Owner - Operational Technology Foundation (f/m/d),Heidelberg Materials,Heidelberg,2025-11-21,,,,,,,False,,,organic,,"For our **Group Digital\- Infrastructure \& Operations department** , we are looking for a **Senior Product Owner \- Operational Technology Foundation (f/m/d)** .


The position can be based at our Headquarters in **Heidelberg (DEU) or in Varna (BGR), or in Brno (CZE) or Chipping Sodbury (UK)** and report to the Head of IT and OT Infrastructure ( **when applying, please mention the location you are interested in).**

Heidelberg Materials is driving a global transformation to enable the remote optimisation and operation of our production environments across our Cement, Aggregates, and Concrete business lines. At the core of this journey the Operational Technology (OT) Product will play a critical role in shaping and delivering the products and solutions that will power this strategic initiative. As part of our team, you will contribute to defining, developing, and implementing cutting\-edge OT products that enhance efficiency, reliability, and sustainability across our worldwide operations.


**YOUR NEXT CHALLENGE**

* Strategic bridge between IT and OT — shaping the product strategy, lifecycle, and interoperability of OT solutions, driving IT/OT convergence, and ensuring long\-term standardization across the enterprise.
* Own the product vision, strategy, roadmap, and objectives, ensuring alignment with the bigger picture.
* Maintain product catalog, cost/recharge models, and roadmaps (features, releases, lifecycle events), keeping them transparent and available to customers.
* Define Service Level Agreements (SLAs) in alignment with business and service departments.
* Drive IT/OT convergence and integrate OT products with digital platforms (e.g., automation, ServiceNow, orchestration), incorporating Industry 5\.0 themes such as human\-centric innovation, resilience, and sustainability.
* Constant alignment with our OT Security team to ensure our products are both compliant and adhering to our global security standards.
* Engage with other Group and company departments to ensure compliance of products with company policies, legislative and regulations 2/2

**YOUR PROFILE**

* 5\+ years of experience as a Product Owner or in OT\-related roles (e.g., OT Engineer, Project Manager, or Consultant).
* Strong knowledge of OT and IIoT systems, plant operations, and industrial automation.
* Experience with IoT/IIoT gateways, PLCs, industrial sensors, edge devices, and surveillance/safety systems.
* Understanding of IT/OT convergence, including governance, security, and interoperability.
* Experience in Agile methodologies, particularly Scrum, within an Agile/Scrum environment.
* Excellent leadership and communication skills for guiding teams and interacting with stakeholders.
* Strong analytical skills for effective problem\-solving and decision\-making.
* Must be able to travel internationally as required by the role; travel frequency and duration will depend on business needs.

**OUR OFFER**

We are convinced that only those who successfully realize their personal goals can also fully contribute professionally. That's why we offer you attractive benefits, such as:


* **Flexible working time** models with up to **50% remote working** within Germany
* **30 vacation days** plus additional special vacation days
* **Attractive compensation** with **profit share/bonus** , **Christmas,** and **vacation** **payment**
* Multiple **learning** **\& development** options: support of job\-related further training, various technical and leadership development programs
* **JobTicket, JobBike** and further **special conditions and discounts** for e.g., gyms
* **Company fitness room** , various sports classes, health, and prevention campaigns
* Individual onboarding with **buddy program** as well as various **networking initiatives** (Network of Women, International Network etc.)
* **Modern headquarters next to the river Neckar** with ergonomic workplaces and height\-adjustable desks
* **Canteen** with discounted and healthy meals
* **Bicycle and underground parking with charging stations** – for e\-bike and car

... and much more.",,https://www.glassdoor.de/Overview/W-EI_IE16618.htm,https://media.glassdoor.com/sql/16618/lehigh-hanson-squareLogo-1673457361135.png,,,,,,,,,,,,Germany,IT OT Convergence Engineer,,"['Edge', 'CAN', 'OT Security']","['Edge Computing', 'Industrial Protocols', 'Security']"
gd-1009863682130,glassdoor,https://www.glassdoor.de/job-listing/j?jl=1009863682130,,Principal Field Engineering EMEA,Cognite,Deutschland,2025-09-03,,,,,,,False,,,organic,,"**About Cognite**
Embark on a transformative journey with Cognite, a global SaaS forerunner in leveraging AI and data to unravel complex business challenges through our cutting\-edge offerings including Cognite Atlas AI, an industrial agent workbench, and the Cognite Data Fusion (CDF) platform. We were awarded the 2022 Technology Innovation Leader for Global Digital Industrial Platforms \& Cognite was recognized as 2024 Microsoft Energy and Resources Partner of the Year. In the realm of industrial digital transformation, we stand at the forefront, reshaping the future of Oil \& Gas, Chemicals, Pharma and other Manufacturing and Energy sectors. Join us in this venture where AI and data meet ingenuity, and together, we forge the path to a smarter, more connected industrial future. **Learn more about Cognite here****Cognite Product Tour 2024****Cognite Product Tour 2023****Data Contextualization Masterclass 2023** **Our values****Impact**: Cogniters strive to make an impact in all that they do. We are result\-oriented, always asking ourselves.**Ownership**: Cogniters embrace a culture of ownership. We go beyond our comfort zones to contribute to the greater good, fostering inclusivity and sharing responsibilities for challenges and success.**Relentless**: Cogniters are relentless in their pursuit of innovation. We are determined and deliverable (never ruthless or reckless), facing challenges head\-on and viewing setbacks as opportunities for growth. **About the team**
The field engineering team is responsible for all technical client and partner interactions before and during scaled solution deployments. These engagements span from early\-stage discussions and technical workshops to solution scoping, proof\-of\-value efforts, and the design of “art of the possible” solutions that demonstrate business value and technical feasibility.
### **A typical day as a Cogniter will contain the following tasks \& responsibilities**

 **Client Engagement and Solution Development*** Act as a technical liaison to key clients, establishing trusted relationships and ensuring alignment on solutions, integration architectures, and technical roadmaps.
* Collaborate closely with Account Executives and Sales teams to identify and prioritize client opportunities that drive mutual business value.
* Develop scalable, repeatable solutions adapted to specific client requirements in collaboration with internal technical teams.

 **Client Education and Technical Representation*** Educate clients on Cognite Data Fusion® and related offerings to support successful adoption, solution integration, and value realization.
* Develop client\-focused demos, reference architectures, and solution accelerators utilized by Cognite teams and customers.
* Represent Cognite in client meetings, workshops, and technical briefings, demonstrating technical expertise and building client confidence.

 **Internal Collaboration and Product Alignment*** Act as a bridge between clients and Cognite’s Product organization, translating client feedback and needs into clear, actionable product requirements.
* Ensure client\-integrated solutions are technically feasible, scalable, and aligned with Cognite’s broader product strategy.
* Provide continuous technical feedback and market insights from client interactions to inform product development and enhance competitive positioning.

 **Sales and Field Engineering Enablement*** Partner with field engineering and sales teams to provide technical support on client opportunities, including technical account strategy, solution architecture, and use\-case development.
* Serve as a technical escalation point for complex client engagements, offering guidance and assistance to the broader sales organization.
* Organize and manage client workshops and technical meetings, ensuring high\-quality execution and alignment with client objectives.

 **Technical Leadership and Best Practices*** Develop and promote best practices, frameworks, and reference architectures to strengthen Cognite’s position as a leader in client\-focused industrial solutions.
* Mentor other Field Engineers, sharing technical expertise and best practices related to client engagement and solution development.
* Share insights and learnings from client interactions to enhance team effectiveness and responsiveness to market demands.

### **We believe most of these should match your experience**

* Extensive experience (5\+ years) in solution architecture, field engineering, or technical presales roles, ideally in enterprise SaaS, cloud platforms, or industrial software.
* Education or experience in the energy space. E.g. petroleum engineering, chemical engineering, mechanical engineering, control system engineering.
* Experience in Python.
* Knowledge of services and architectures provided by hyper scalers such as Azure, AWS and GCP.
* Strong client\-facing skills, with experience building trusted relationships with technology partners, enterprise clients, and internal stakeholders to co\-create solutions and drive joint opportunities.
* Expertise in industrial data, OT/IT convergence, and data integration patterns, with the ability to design scalable architectures that connect operational and enterprise systems.
* Good understanding of data platforms, APIs, and integration methods, including data pipelines, storage, security, and governance — particularly in cloud and hybrid environments.
* Demonstrated ability to lead technical validations and solution accelerators that showcase the value of complex integrated solutions to partners and customers.
* Experience working closely with product and engineering teams, providing field feedback to shape product development and align solutions with customer and partner needs.
* Strong communication, presentation, and influencing skills, with the ability to translate complex technical concepts into business value for diverse audiences including executives, partners, and technical teams.

**A snapshot of our many perks and benefits as a Cogniter*** Join an organization of 70 different nationalities \\uD83C\\uDF10 with Diversity, Equality and Inclusion (DEI) in focus \\uD83E\\uDD1D
* A highly modern and fun working environment with sublime culture across the organization, follow us on Instagram @cognitedata \\uD83D\\uDCF7 to know more
* Flat structure with direct access to decision\-makers, with minimal amount of bureaucracy
* Opportunity to work with and learn from some of the best people on some of the most ambitious projects found anywhere, across industries
* Join our HUB \\uD83D\\uDDE3️ to be part of the conversation directly with Cogniters and our partners.

 **Why choose Cognite? \\uD83C\\uDFC6 \\uD83D\\uDE80**
Join us in making a real and lasting impact in one of the most exciting and fastest\-growing new software companies in the world. We have repeatedly demonstrated that digital transformation, when anchored on strong DataOps, drives business value and sustainabilityfor clients and allows front\-line workers, as well as domain experts, to make better decisions every single day. We were recognized as one of CNBC's top global enterprise technology startups powering digital transformation! And just recently, Frost \& Sullivan named Cognite a Technology Innovation Leader! \\uD83E\\uDD47 Most recently Cognite Data Fusion® Achieved Industry First DNV Compliance for Digital Twins \\uD83E\\uDD47 **Apply today!**
If you're excited about the opportunity to work at Cognite and make a difference in the tech industry, we encourage you to apply today! We welcome candidates of all backgrounds and identities to join our team. Please do not hesitate to contact our Talent Acquisition team with any questions \-  

We encourage you to follow us on Cognite LinkedIn; we post all our openings there. **Equal Opportunity**
Cognite is committed to creating a diverse and inclusive environment at work and is proud to be an equal opportunity employer. All qualified applicants will receive the same level of consideration for employment; everyone we hire will receive the same level of consideration for training, compensation, and promotion.
We ask for gender as part of our application because we want to ensure equal assessment in the recruitment process. Your answer will help us reach this commitment! However, the question about gender is optional and your choice not to answer will not affect the assessment of your application in any way.

We may use artificial intelligence (AI) tools to support parts of the hiring process, such as reviewing applications, analyzing resumes, or assessing responses. These tools assist our recruitment team but do not replace human judgment. Final hiring decisions are ultimately made by humans. If you would like more information about how your data is processed, please contact us.",,https://www.glassdoor.de/Overview/W-EI_IE2374321.htm,https://media.glassdoor.com/sql/2374321/cognite-squareLogo-1688553504731.png,,,,,,,,,,,,Germany,IT OT Convergence Engineer,,"['AWS', 'Azure', 'GCP', 'Edge', 'Python']","['Cloud/IT', 'Edge Computing', 'Data/Analytics']"
in-6a2fa121da62f95a,indeed,https://de.indeed.com/viewjob?jk=6a2fa121da62f95a,https://jobs.lever.co/cognite/d920d278-e9bb-415c-9e56-a7de9ed91ccf?lever-source=Indeed,Principal Field Engineering EMEA,Cognite,DE,2025-10-28,fulltime,,,,,,False,,,,,"**About Cognite**
Embark on a transformative journey with Cognite, a global SaaS forerunner in leveraging AI and data to unravel complex business challenges through our cutting\-edge offerings including Cognite Atlas AI, an industrial agent workbench, and the Cognite Data Fusion (CDF) platform. We were awarded the 2022 Technology Innovation Leader for Global Digital Industrial Platforms \& Cognite was recognized as 2024 Microsoft Energy and Resources Partner of the Year. In the realm of industrial digital transformation, we stand at the forefront, reshaping the future of Oil \& Gas, Chemicals, Pharma and other Manufacturing and Energy sectors. Join us in this venture where AI and data meet ingenuity, and together, we forge the path to a smarter, more connected industrial future. **Learn more about Cognite here****Cognite Product Tour 2024****Cognite Product Tour 2023****Data Contextualization Masterclass 2023** **Our values****Impact**: Cogniters strive to make an impact in all that they do. We are result\-oriented, always asking ourselves.**Ownership**: Cogniters embrace a culture of ownership. We go beyond our comfort zones to contribute to the greater good, fostering inclusivity and sharing responsibilities for challenges and success.**Relentless**: Cogniters are relentless in their pursuit of innovation. We are determined and deliverable (never ruthless or reckless), facing challenges head\-on and viewing setbacks as opportunities for growth. **About the team**
The field engineering team is responsible for all technical client and partner interactions before and during scaled solution deployments. These engagements span from early\-stage discussions and technical workshops to solution scoping, proof\-of\-value efforts, and the design of “art of the possible” solutions that demonstrate business value and technical feasibility.
### **A typical day as a Cogniter will contain the following tasks \& responsibilities**

 **Client Engagement and Solution Development*** Act as a technical liaison to key clients, establishing trusted relationships and ensuring alignment on solutions, integration architectures, and technical roadmaps.
* Collaborate closely with Account Executives and Sales teams to identify and prioritize client opportunities that drive mutual business value.
* Develop scalable, repeatable solutions adapted to specific client requirements in collaboration with internal technical teams.

 **Client Education and Technical Representation*** Educate clients on Cognite Data Fusion® and related offerings to support successful adoption, solution integration, and value realization.
* Develop client\-focused demos, reference architectures, and solution accelerators utilized by Cognite teams and customers.
* Represent Cognite in client meetings, workshops, and technical briefings, demonstrating technical expertise and building client confidence.

 **Internal Collaboration and Product Alignment*** Act as a bridge between clients and Cognite’s Product organization, translating client feedback and needs into clear, actionable product requirements.
* Ensure client\-integrated solutions are technically feasible, scalable, and aligned with Cognite’s broader product strategy.
* Provide continuous technical feedback and market insights from client interactions to inform product development and enhance competitive positioning.

 **Sales and Field Engineering Enablement*** Partner with field engineering and sales teams to provide technical support on client opportunities, including technical account strategy, solution architecture, and use\-case development.
* Serve as a technical escalation point for complex client engagements, offering guidance and assistance to the broader sales organization.
* Organize and manage client workshops and technical meetings, ensuring high\-quality execution and alignment with client objectives.

 **Technical Leadership and Best Practices*** Develop and promote best practices, frameworks, and reference architectures to strengthen Cognite’s position as a leader in client\-focused industrial solutions.
* Mentor other Field Engineers, sharing technical expertise and best practices related to client engagement and solution development.
* Share insights and learnings from client interactions to enhance team effectiveness and responsiveness to market demands.

### **We believe most of these should match your experience**

* Extensive experience (5\+ years) in solution architecture, field engineering, or technical presales roles, ideally in enterprise SaaS, cloud platforms, or industrial software.
* Education or experience in the energy space. E.g. petroleum engineering, chemical engineering, mechanical engineering, control system engineering.
* Experience in Python.
* Knowledge of services and architectures provided by hyper scalers such as Azure, AWS and GCP.
* Strong client\-facing skills, with experience building trusted relationships with technology partners, enterprise clients, and internal stakeholders to co\-create solutions and drive joint opportunities.
* Expertise in industrial data, OT/IT convergence, and data integration patterns, with the ability to design scalable architectures that connect operational and enterprise systems.
* Good understanding of data platforms, APIs, and integration methods, including data pipelines, storage, security, and governance — particularly in cloud and hybrid environments.
* Demonstrated ability to lead technical validations and solution accelerators that showcase the value of complex integrated solutions to partners and customers.
* Experience working closely with product and engineering teams, providing field feedback to shape product development and align solutions with customer and partner needs.
* Strong communication, presentation, and influencing skills, with the ability to translate complex technical concepts into business value for diverse audiences including executives, partners, and technical teams.

**A snapshot of our many perks and benefits as a Cogniter*** Join an organization of 70 different nationalities \\uD83C\\uDF10 with Diversity, Equality and Inclusion (DEI) in focus \\uD83E\\uDD1D
* A highly modern and fun working environment with sublime culture across the organization, follow us on Instagram @cognitedata \\uD83D\\uDCF7 to know more
* Flat structure with direct access to decision\-makers, with minimal amount of bureaucracy
* Opportunity to work with and learn from some of the best people on some of the most ambitious projects found anywhere, across industries
* Join our HUB \\uD83D\\uDDE3️ to be part of the conversation directly with Cogniters and our partners.

 **Why choose Cognite? \\uD83C\\uDFC6 \\uD83D\\uDE80**
Join us in making a real and lasting impact in one of the most exciting and fastest\-growing new software companies in the world. We have repeatedly demonstrated that digital transformation, when anchored on strong DataOps, drives business value and sustainabilityfor clients and allows front\-line workers, as well as domain experts, to make better decisions every single day. We were recognized as one of CNBC's top global enterprise technology startups powering digital transformation! And just recently, Frost \& Sullivan named Cognite a Technology Innovation Leader! \\uD83E\\uDD47 Most recently Cognite Data Fusion® Achieved Industry First DNV Compliance for Digital Twins \\uD83E\\uDD47 **Apply today!**
If you're excited about the opportunity to work at Cognite and make a difference in the tech industry, we encourage you to apply today! We welcome candidates of all backgrounds and identities to join our team. Please do not hesitate to contact our Talent Acquisition team with any questions \-  

We encourage you to follow us on Cognite LinkedIn; we post all our openings there. **Equal Opportunity**
Cognite is committed to creating a diverse and inclusive environment at work and is proud to be an equal opportunity employer. All qualified applicants will receive the same level of consideration for employment; everyone we hire will receive the same level of consideration for training, compensation, and promotion.
We ask for gender as part of our application because we want to ensure equal assessment in the recruitment process. Your answer will help us reach this commitment! However, the question about gender is optional and your choice not to answer will not affect the assessment of your application in any way.

We may use artificial intelligence (AI) tools to support parts of the hiring process, such as reviewing applications, analyzing resumes, or assessing responses. These tools assist our recruitment team but do not replace human judgment. Final hiring decisions are ultimately made by humans. If you would like more information about how your data is processed, please contact us.",,https://de.indeed.com/cmp/Cognite,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/757c9c3d06f146a1c8ef59799cc5d798,https://www.cognite.com,Oslo,"501 to 1,000",Decline to state,"Cognite is a global industrial Software-as-a-Service (SaaS) leader, with an eye on the future and a drive to digitalize the industrial world.",,,,,,,Germany,IT OT Convergence Engineer,,"['AWS', 'Azure', 'GCP', 'Edge', 'Python']","['Cloud/IT', 'Edge Computing', 'Data/Analytics']"
in-d73745fb90406697,indeed,https://de.indeed.com/viewjob?jk=d73745fb90406697,https://heidelbergmaterials.wd3.myworkdayjobs.com/en-US/Global_HM_Career_Site/job/Heidelberg/Senior-Product-Owner----Operational-Technology-Foundation--f-m-d-_JR10010394,Senior Product Owner - Operational Technology Foundation (f/m/d),Heidelberg Materials,"Heidelberg, BW, DE",2025-10-15,fulltime,,,,,,True,,,,,"For our **Group Digital\- Infrastructure \& Operations department** , we are looking for a **Senior Product Owner \- Operational Technology Foundation (f/m/d)** .


The position can be based at our Headquarters in **Heidelberg (DEU) or in Varna (BGR), or in Brno (CZE) or Chipping Sodbury (UK)** and report to the Head of IT and OT Infrastructure ( **when applying, please mention the location you are interested in).**

Heidelberg Materials is driving a global transformation to enable the remote optimisation and operation of our production environments across our Cement, Aggregates, and Concrete business lines. At the core of this journey the Operational Technology (OT) Product will play a critical role in shaping and delivering the products and solutions that will power this strategic initiative. As part of our team, you will contribute to defining, developing, and implementing cutting\-edge OT products that enhance efficiency, reliability, and sustainability across our worldwide operations.


**YOUR NEXT CHALLENGE**

* Strategic bridge between IT and OT — shaping the product strategy, lifecycle, and interoperability of OT solutions, driving IT/OT convergence, and ensuring long\-term standardization across the enterprise.
* Own the product vision, strategy, roadmap, and objectives, ensuring alignment with the bigger picture.
* Maintain product catalog, cost/recharge models, and roadmaps (features, releases, lifecycle events), keeping them transparent and available to customers.
* Define Service Level Agreements (SLAs) in alignment with business and service departments.
* Drive IT/OT convergence and integrate OT products with digital platforms (e.g., automation, ServiceNow, orchestration), incorporating Industry 5\.0 themes such as human\-centric innovation, resilience, and sustainability.
* Constant alignment with our OT Security team to ensure our products are both compliant and adhering to our global security standards.
* Engage with other Group and company departments to ensure compliance of products with company policies, legislative and regulations 2/2

**YOUR PROFILE**

* 5\+ years of experience as a Product Owner or in OT\-related roles (e.g., OT Engineer, Project Manager, or Consultant).
* Strong knowledge of OT and IIoT systems, plant operations, and industrial automation.
* Experience with IoT/IIoT gateways, PLCs, industrial sensors, edge devices, and surveillance/safety systems.
* Understanding of IT/OT convergence, including governance, security, and interoperability.
* Experience in Agile methodologies, particularly Scrum, within an Agile/Scrum environment.
* Excellent leadership and communication skills for guiding teams and interacting with stakeholders.
* Strong analytical skills for effective problem\-solving and decision\-making.
* Must be able to travel internationally as required by the role; travel frequency and duration will depend on business needs.

**OUR OFFER**

We are convinced that only those who successfully realize their personal goals can also fully contribute professionally. That's why we offer you attractive benefits, such as:


* **Flexible working time** models with up to **50% remote working** within Germany
* **30 vacation days** plus additional special vacation days
* **Attractive compensation** with **profit share/bonus** , **Christmas,** and **vacation** **payment**
* Multiple **learning** **\& development** options: support of job\-related further training, various technical and leadership development programs
* **JobTicket, JobBike** and further **special conditions and discounts** for e.g., gyms
* **Company fitness room** , various sports classes, health, and prevention campaigns
* Individual onboarding with **buddy program** as well as various **networking initiatives** (Network of Women, International Network etc.)
* **Modern headquarters next to the river Neckar** with ergonomic workplaces and height\-adjustable desks
* **Canteen** with discounted and healthy meals
* **Bicycle and underground parking with charging stations** – for e\-bike and car

... and much more.",,https://de.indeed.com/cmp/Heidelberg-Materials,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/f6720b18997c53a0b529113f4aca38ee,https://www.heidelbergmaterials.com,"Heidelberg, Baden-Wurttemberg","10,000+",more than $10B (USD),"Heidelberg Materials North America, previously known as Lehigh Hanson, operates more than 450 locations with approximately 9,000 employees in the US and Canada.",,,,,,,Germany,IT OT Convergence Engineer,,"['Edge', 'CAN', 'OT Security']","['Edge Computing', 'Industrial Protocols', 'Security']"
in-73d23bc27fc20fba,indeed,https://de.indeed.com/viewjob?jk=73d23bc27fc20fba,https://jobs.lever.co/cognite/e713ebf9-3b87-4c5c-ac30-116957b063cc?lever-source=Indeed,Principal Field Engineering EMEA,Cognite,DE,2025-09-02,fulltime,,,,,,False,,,,,"**About Cognite**
Embark on a transformative journey with Cognite, a global SaaS forerunner in leveraging AI and data to unravel complex business challenges through our cutting\-edge offerings including Cognite Atlas AI, an industrial agent workbench, and the Cognite Data Fusion (CDF) platform. We were awarded the 2022 Technology Innovation Leader for Global Digital Industrial Platforms \& Cognite was recognized as 2024 Microsoft Energy and Resources Partner of the Year. In the realm of industrial digital transformation, we stand at the forefront, reshaping the future of Oil \& Gas, Chemicals, Pharma and other Manufacturing and Energy sectors. Join us in this venture where AI and data meet ingenuity, and together, we forge the path to a smarter, more connected industrial future. **Learn more about Cognite here****Cognite Product Tour 2024****Cognite Product Tour 2023****Data Contextualization Masterclass 2023** **Our values****Impact**: Cogniters strive to make an impact in all that they do. We are result\-oriented, always asking ourselves.**Ownership**: Cogniters embrace a culture of ownership. We go beyond our comfort zones to contribute to the greater good, fostering inclusivity and sharing responsibilities for challenges and success.**Relentless**: Cogniters are relentless in their pursuit of innovation. We are determined and deliverable (never ruthless or reckless), facing challenges head\-on and viewing setbacks as opportunities for growth. **About the team**
The field engineering team is responsible for all technical client and partner interactions before and during scaled solution deployments. These engagements span from early\-stage discussions and technical workshops to solution scoping, proof\-of\-value efforts, and the design of “art of the possible” solutions that demonstrate business value and technical feasibility.
### **A typical day as a Cogniter will contain the following tasks \& responsibilities**

 **Client Engagement and Solution Development*** Act as a technical liaison to key clients, establishing trusted relationships and ensuring alignment on solutions, integration architectures, and technical roadmaps.
* Collaborate closely with Account Executives and Sales teams to identify and prioritize client opportunities that drive mutual business value.
* Develop scalable, repeatable solutions adapted to specific client requirements in collaboration with internal technical teams.

 **Client Education and Technical Representation*** Educate clients on Cognite Data Fusion® and related offerings to support successful adoption, solution integration, and value realization.
* Develop client\-focused demos, reference architectures, and solution accelerators utilized by Cognite teams and customers.
* Represent Cognite in client meetings, workshops, and technical briefings, demonstrating technical expertise and building client confidence.

 **Internal Collaboration and Product Alignment*** Act as a bridge between clients and Cognite’s Product organization, translating client feedback and needs into clear, actionable product requirements.
* Ensure client\-integrated solutions are technically feasible, scalable, and aligned with Cognite’s broader product strategy.
* Provide continuous technical feedback and market insights from client interactions to inform product development and enhance competitive positioning.

 **Sales and Field Engineering Enablement*** Partner with field engineering and sales teams to provide technical support on client opportunities, including technical account strategy, solution architecture, and use\-case development.
* Serve as a technical escalation point for complex client engagements, offering guidance and assistance to the broader sales organization.
* Organize and manage client workshops and technical meetings, ensuring high\-quality execution and alignment with client objectives.

 **Technical Leadership and Best Practices*** Develop and promote best practices, frameworks, and reference architectures to strengthen Cognite’s position as a leader in client\-focused industrial solutions.
* Mentor other Field Engineers, sharing technical expertise and best practices related to client engagement and solution development.
* Share insights and learnings from client interactions to enhance team effectiveness and responsiveness to market demands.

### **We believe most of these should match your experience**

* Extensive experience (5\+ years) in solution architecture, field engineering, or technical presales roles, ideally in enterprise SaaS, cloud platforms, or industrial software.
* Education or experience in the energy space. E.g. petroleum engineering, chemical engineering, mechanical engineering, control system engineering.
* Experience in Python.
* Knowledge of services and architectures provided by hyper scalers such as Azure, AWS and GCP.
* Strong client\-facing skills, with experience building trusted relationships with technology partners, enterprise clients, and internal stakeholders to co\-create solutions and drive joint opportunities.
* Expertise in industrial data, OT/IT convergence, and data integration patterns, with the ability to design scalable architectures that connect operational and enterprise systems.
* Good understanding of data platforms, APIs, and integration methods, including data pipelines, storage, security, and governance — particularly in cloud and hybrid environments.
* Demonstrated ability to lead technical validations and solution accelerators that showcase the value of complex integrated solutions to partners and customers.
* Experience working closely with product and engineering teams, providing field feedback to shape product development and align solutions with customer and partner needs.
* Strong communication, presentation, and influencing skills, with the ability to translate complex technical concepts into business value for diverse audiences including executives, partners, and technical teams.

**A snapshot of our many perks and benefits as a Cogniter*** Join an organization of 70 different nationalities \\uD83C\\uDF10 with Diversity, Equality and Inclusion (DEI) in focus \\uD83E\\uDD1D
* A highly modern and fun working environment with sublime culture across the organization, follow us on Instagram @cognitedata \\uD83D\\uDCF7 to know more
* Flat structure with direct access to decision\-makers, with minimal amount of bureaucracy
* Opportunity to work with and learn from some of the best people on some of the most ambitious projects found anywhere, across industries
* Join our HUB \\uD83D\\uDDE3️ to be part of the conversation directly with Cogniters and our partners.

 **Why choose Cognite? \\uD83C\\uDFC6 \\uD83D\\uDE80**
Join us in making a real and lasting impact in one of the most exciting and fastest\-growing new software companies in the world. We have repeatedly demonstrated that digital transformation, when anchored on strong DataOps, drives business value and sustainabilityfor clients and allows front\-line workers, as well as domain experts, to make better decisions every single day. We were recognized as one of CNBC's top global enterprise technology startups powering digital transformation! And just recently, Frost \& Sullivan named Cognite a Technology Innovation Leader! \\uD83E\\uDD47 Most recently Cognite Data Fusion® Achieved Industry First DNV Compliance for Digital Twins \\uD83E\\uDD47 **Apply today!**
If you're excited about the opportunity to work at Cognite and make a difference in the tech industry, we encourage you to apply today! We welcome candidates of all backgrounds and identities to join our team. Please do not hesitate to contact our Talent Acquisition team with any questions \-  

We encourage you to follow us on Cognite LinkedIn; we post all our openings there. **Equal Opportunity**
Cognite is committed to creating a diverse and inclusive environment at work and is proud to be an equal opportunity employer. All qualified applicants will receive the same level of consideration for employment; everyone we hire will receive the same level of consideration for training, compensation, and promotion.
We ask for gender as part of our application because we want to ensure equal assessment in the recruitment process. Your answer will help us reach this commitment! However, the question about gender is optional and your choice not to answer will not affect the assessment of your application in any way.

We may use artificial intelligence (AI) tools to support parts of the hiring process, such as reviewing applications, analyzing resumes, or assessing responses. These tools assist our recruitment team but do not replace human judgment. Final hiring decisions are ultimately made by humans. If you would like more information about how your data is processed, please contact us.",,https://de.indeed.com/cmp/Cognite,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/757c9c3d06f146a1c8ef59799cc5d798,https://www.cognite.com,Oslo,"501 to 1,000",Decline to state,"Cognite is a global industrial Software-as-a-Service (SaaS) leader, with an eye on the future and a drive to digitalize the industrial world.",,,,,,,Germany,IT OT Convergence Engineer,,"['AWS', 'Azure', 'GCP', 'Edge', 'Python']","['Cloud/IT', 'Edge Computing', 'Data/Analytics']"
